Province,Date,Item,Count
辽宁省,2020-02-02,dead,0
辽宁省,2020-02-01,dead,0
辽宁省,2020-01-31,dead,0
辽宁省,2020-01-30,dead,0
辽宁省,2020-01-29,dead,0
辽宁省,2020-01-28,dead,0
辽宁省,2020-01-27,dead,0
辽宁省,2020-01-26,dead,0
辽宁省,2020-01-25,dead,0
辽宁省,2020-01-24,dead,0
辽宁省,2020-01-23,dead,0
辽宁省,2020-01-22,dead,0
上海市,2020-05-24,dead,7
上海市,2020-05-23,dead,7
上海市,2020-05-22,dead,7
上海市,2020-05-20,dead,7
上海市,2020-05-19,dead,7
上海市,2020-05-18,dead,7
上海市,2020-05-16,dead,7
上海市,2020-05-15,dead,7
上海市,2020-05-14,dead,7
上海市,2020-05-13,dead,7
上海市,2020-05-12,dead,7
上海市,2020-05-10,dead,7
上海市,2020-05-09,dead,7
上海市,2020-05-07,dead,7
上海市,2020-05-05,dead,7
上海市,2020-05-04,dead,7
上海市,2020-05-03,dead,7
上海市,2020-05-01,dead,7
上海市,2020-04-30,dead,7
上海市,2020-04-29,dead,7
上海市,2020-04-28,dead,7
上海市,2020-04-27,dead,7
上海市,2020-04-26,dead,7
上海市,2020-04-25,dead,7
上海市,2020-04-24,dead,7
上海市,2020-04-23,dead,7
上海市,2020-04-22,dead,7
上海市,2020-04-20,dead,7
上海市,2020-04-19,dead,7
上海市,2020-04-17,dead,7
上海市,2020-04-16,dead,7
上海市,2020-04-15,dead,7
上海市,2020-04-14,dead,7
上海市,2020-04-13,dead,7
上海市,2020-04-12,dead,7
上海市,2020-04-11,dead,7
上海市,2020-04-10,dead,7
上海市,2020-04-09,dead,7
上海市,2020-04-08,dead,7
上海市,2020-04-07,dead,6
上海市,2020-04-06,dead,6
上海市,2020-04-05,dead,6
上海市,2020-04-04,dead,6
上海市,2020-04-03,dead,6
上海市,2020-04-02,dead,6
上海市,2020-04-01,dead,6
上海市,2020-03-31,dead,5
上海市,2020-03-30,dead,5
上海市,2020-03-29,dead,5
上海市,2020-03-28,dead,5
上海市,2020-03-27,dead,5
上海市,2020-03-26,dead,5
上海市,2020-03-25,dead,5
上海市,2020-03-24,dead,4
上海市,2020-03-23,dead,4
上海市,2020-03-22,dead,4
上海市,2020-03-21,dead,3
上海市,2020-03-20,dead,3
上海市,2020-03-19,dead,3
上海市,2020-03-18,dead,3
上海市,2020-03-17,dead,3
上海市,2020-03-16,dead,3
上海市,2020-03-15,dead,3
上海市,2020-03-14,dead,3
上海市,2020-03-13,dead,3
上海市,2020-03-12,dead,3
上海市,2020-03-11,dead,3
上海市,2020-03-10,dead,3
上海市,2020-03-09,dead,3
上海市,2020-03-08,dead,3
上海市,2020-03-07,dead,3
上海市,2020-03-06,dead,3
上海市,2020-03-05,dead,3
上海市,2020-03-04,dead,3
上海市,2020-03-03,dead,3
上海市,2020-03-02,dead,3
上海市,2020-03-01,dead,3
上海市,2020-02-29,dead,3
上海市,2020-02-28,dead,3
上海市,2020-02-27,dead,3
上海市,2020-02-26,dead,3
上海市,2020-02-25,dead,3
上海市,2020-02-24,dead,3
上海市,2020-02-23,dead,3
上海市,2020-02-22,dead,3
上海市,2020-02-21,dead,2
上海市,2020-02-20,dead,2
上海市,2020-02-19,dead,2
上海市,2020-02-18,dead,1
上海市,2020-02-17,dead,1
上海市,2020-02-16,dead,1
上海市,2020-02-15,dead,1
上海市,2020-02-14,dead,1
上海市,2020-02-13,dead,1
上海市,2020-02-12,dead,1
上海市,2020-02-11,dead,1
上海市,2020-02-10,dead,1
上海市,2020-02-09,dead,1
上海市,2020-02-08,dead,1
上海市,2020-02-07,dead,1
上海市,2020-02-06,dead,0
上海市,2020-02-05,dead,1
上海市,2020-02-04,dead,1
上海市,2020-02-03,dead,1
上海市,2020-02-02,dead,1
上海市,2020-02-01,dead,1
上海市,2020-01-31,dead,1
上海市,2020-01-30,dead,1
上海市,2020-01-29,dead,1
上海市,2020-01-28,dead,1
上海市,2020-01-27,dead,1
上海市,2020-01-26,dead,0
上海市,2020-01-25,dead,0
上海市,2020-01-24,dead,0
上海市,2020-01-23,dead,0
上海市,2020-01-22,dead,0
陕西省,2020-05-24,dead,3
陕西省,2020-05-23,dead,3
陕西省,2020-05-19,dead,3
陕西省,2020-05-16,dead,3
陕西省,2020-05-15,dead,3
陕西省,2020-05-13,dead,3
陕西省,2020-05-12,dead,3
陕西省,2020-05-11,dead,3
陕西省,2020-05-10,dead,3
陕西省,2020-05-09,dead,3
陕西省,2020-05-08,dead,3
陕西省,2020-05-07,dead,3
陕西省,2020-05-06,dead,3
陕西省,2020-05-04,dead,3
陕西省,2020-05-03,dead,3
陕西省,2020-05-02,dead,3
陕西省,2020-05-01,dead,3
陕西省,2020-04-28,dead,3
陕西省,2020-04-25,dead,3
陕西省,2020-04-22,dead,3
陕西省,2020-04-21,dead,3
陕西省,2020-04-17,dead,3
陕西省,2020-04-15,dead,3
陕西省,2020-04-11,dead,3
陕西省,2020-04-06,dead,3
陕西省,2020-04-04,dead,3
陕西省,2020-04-03,dead,3
陕西省,2020-04-01,dead,3
陕西省,2020-03-26,dead,3
陕西省,2020-03-25,dead,3
陕西省,2020-03-24,dead,3
陕西省,2020-03-21,dead,3
陕西省,2020-03-20,dead,3
陕西省,2020-03-18,dead,3
陕西省,2020-03-17,dead,3
陕西省,2020-03-16,dead,2
陕西省,2020-03-12,dead,2
陕西省,2020-03-11,dead,1
陕西省,2020-03-10,dead,1
陕西省,2020-03-08,dead,1
陕西省,2020-03-06,dead,1
陕西省,2020-03-05,dead,1
陕西省,2020-03-04,dead,1
陕西省,2020-03-02,dead,1
陕西省,2020-03-01,dead,1
陕西省,2020-02-29,dead,1
陕西省,2020-02-28,dead,1
陕西省,2020-02-27,dead,1
陕西省,2020-02-26,dead,1
陕西省,2020-02-25,dead,1
陕西省,2020-02-24,dead,1
陕西省,2020-02-23,dead,1
陕西省,2020-02-22,dead,1
陕西省,2020-02-21,dead,1
陕西省,2020-02-20,dead,1
陕西省,2020-02-19,dead,0
陕西省,2020-02-18,dead,0
陕西省,2020-02-17,dead,0
陕西省,2020-02-16,dead,0
陕西省,2020-02-15,dead,0
陕西省,2020-02-14,dead,0
陕西省,2020-02-13,dead,0
陕西省,2020-02-12,dead,0
陕西省,2020-02-11,dead,0
陕西省,2020-02-10,dead,0
陕西省,2020-02-09,dead,0
陕西省,2020-02-08,dead,0
陕西省,2020-02-07,dead,0
陕西省,2020-02-06,dead,0
陕西省,2020-02-05,dead,0
陕西省,2020-02-04,dead,0
陕西省,2020-02-03,dead,0
陕西省,2020-02-02,dead,0
陕西省,2020-02-01,dead,0
陕西省,2020-01-31,dead,0
陕西省,2020-01-30,dead,0
陕西省,2020-01-29,dead,0
陕西省,2020-01-28,dead,0
陕西省,2020-01-27,dead,0
陕西省,2020-01-26,dead,0
陕西省,2020-01-25,dead,0
陕西省,2020-01-24,dead,0
陕西省,2020-01-23,dead,0
北京市,2020-05-24,dead,9
北京市,2020-05-22,dead,9
北京市,2020-05-18,dead,9
北京市,2020-05-17,dead,9
北京市,2020-05-16,dead,9
北京市,2020-05-14,dead,9
北京市,2020-05-13,dead,9
北京市,2020-05-12,dead,9
北京市,2020-05-11,dead,9
北京市,2020-05-10,dead,9
北京市,2020-05-09,dead,9
北京市,2020-05-08,dead,9
北京市,2020-05-07,dead,9
北京市,2020-05-06,dead,9
北京市,2020-05-05,dead,9
北京市,2020-05-04,dead,9
北京市,2020-05-03,dead,9
北京市,2020-05-01,dead,9
北京市,2020-04-30,dead,9
北京市,2020-04-28,dead,9
北京市,2020-04-27,dead,9
北京市,2020-04-25,dead,8
北京市,2020-04-24,dead,8
北京市,2020-04-23,dead,8
北京市,2020-04-22,dead,8
北京市,2020-04-21,dead,8
北京市,2020-04-20,dead,8
北京市,2020-04-19,dead,8
北京市,2020-04-17,dead,8
北京市,2020-04-16,dead,8
北京市,2020-04-15,dead,8
北京市,2020-04-14,dead,8
北京市,2020-04-13,dead,8
北京市,2020-04-12,dead,8
北京市,2020-04-11,dead,8
北京市,2020-04-10,dead,8
北京市,2020-04-09,dead,8
北京市,2020-04-08,dead,8
北京市,2020-04-07,dead,8
北京市,2020-04-06,dead,8
北京市,2020-04-05,dead,8
北京市,2020-04-04,dead,8
北京市,2020-04-03,dead,8
北京市,2020-04-02,dead,8
北京市,2020-04-01,dead,8
北京市,2020-03-31,dead,8
北京市,2020-03-30,dead,8
北京市,2020-03-29,dead,8
北京市,2020-03-28,dead,8
北京市,2020-03-27,dead,8
北京市,2020-03-26,dead,8
北京市,2020-03-25,dead,8
北京市,2020-03-24,dead,8
北京市,2020-03-23,dead,8
北京市,2020-03-22,dead,8
北京市,2020-03-21,dead,8
北京市,2020-03-20,dead,8
北京市,2020-03-19,dead,8
北京市,2020-03-18,dead,8
北京市,2020-03-17,dead,8
北京市,2020-03-16,dead,8
北京市,2020-03-15,dead,8
北京市,2020-03-14,dead,8
北京市,2020-03-13,dead,8
北京市,2020-03-12,dead,8
北京市,2020-03-11,dead,8
北京市,2020-03-10,dead,8
北京市,2020-03-09,dead,8
北京市,2020-03-08,dead,8
北京市,2020-03-07,dead,8
北京市,2020-03-06,dead,8
北京市,2020-03-05,dead,8
北京市,2020-03-04,dead,8
北京市,2020-03-03,dead,8
北京市,2020-03-02,dead,8
北京市,2020-03-01,dead,8
北京市,2020-02-29,dead,8
北京市,2020-02-28,dead,7
北京市,2020-02-27,dead,5
北京市,2020-02-26,dead,4
北京市,2020-02-25,dead,4
北京市,2020-02-24,dead,4
北京市,2020-02-23,dead,4
北京市,2020-02-22,dead,4
北京市,2020-02-21,dead,4
北京市,2020-02-20,dead,4
北京市,2020-02-19,dead,4
北京市,2020-02-18,dead,4
北京市,2020-02-17,dead,4
北京市,2020-02-16,dead,4
北京市,2020-02-15,dead,3
北京市,2020-02-14,dead,3
北京市,2020-02-13,dead,3
北京市,2020-02-12,dead,3
北京市,2020-02-11,dead,3
北京市,2020-02-10,dead,2
北京市,2020-02-09,dead,2
北京市,2020-02-08,dead,2
北京市,2020-02-07,dead,1
北京市,2020-02-06,dead,1
北京市,2020-02-05,dead,1
北京市,2020-02-04,dead,1
北京市,2020-02-03,dead,1
北京市,2020-02-02,dead,1
北京市,2020-02-01,dead,1
北京市,2020-01-31,dead,1
北京市,2020-01-30,dead,1
北京市,2020-01-29,dead,1
北京市,2020-01-28,dead,1
北京市,2020-01-27,dead,0
北京市,2020-01-26,dead,0
北京市,2020-01-25,dead,0
北京市,2020-01-24,dead,0
北京市,2020-01-23,dead,0
北京市,2020-01-22,dead,0
吉林省,2020-05-24,dead,2
吉林省,2020-05-23,dead,2
吉林省,2020-05-22,dead,2
吉林省,2020-05-20,dead,2
吉林省,2020-05-19,dead,2
吉林省,2020-05-18,dead,2
吉林省,2020-05-17,dead,2
吉林省,2020-05-16,dead,1
吉林省,2020-05-15,dead,1
吉林省,2020-05-14,dead,1
吉林省,2020-05-13,dead,1
吉林省,2020-05-11,dead,1
吉林省,2020-05-10,dead,1
吉林省,2020-05-09,dead,1
吉林省,2020-05-08,dead,1
吉林省,2020-05-03,dead,1
吉林省,2020-05-02,dead,1
吉林省,2020-05-01,dead,1
吉林省,2020-04-30,dead,1
吉林省,2020-04-27,dead,1
吉林省,2020-04-25,dead,1
吉林省,2020-04-24,dead,1
吉林省,2020-04-23,dead,1
吉林省,2020-04-22,dead,1
吉林省,2020-04-21,dead,1
吉林省,2020-04-19,dead,1
吉林省,2020-04-17,dead,1
吉林省,2020-04-15,dead,1
吉林省,2020-04-13,dead,1
吉林省,2020-04-12,dead,1
吉林省,2020-04-11,dead,1
吉林省,2020-04-10,dead,1
吉林省,2020-04-08,dead,1
吉林省,2020-03-29,dead,1
吉林省,2020-03-28,dead,1
吉林省,2020-03-26,dead,1
吉林省,2020-03-25,dead,1
吉林省,2020-03-12,dead,1
吉林省,2020-03-09,dead,1
吉林省,2020-03-06,dead,1
吉林省,2020-03-05,dead,1
吉林省,2020-03-04,dead,1
吉林省,2020-03-02,dead,1
吉林省,2020-03-01,dead,1
吉林省,2020-02-29,dead,1
吉林省,2020-02-28,dead,1
吉林省,2020-02-27,dead,1
吉林省,2020-02-26,dead,1
吉林省,2020-02-25,dead,1
吉林省,2020-02-24,dead,1
吉林省,2020-02-23,dead,1
吉林省,2020-02-22,dead,1
吉林省,2020-02-21,dead,1
吉林省,2020-02-20,dead,1
吉林省,2020-02-19,dead,1
吉林省,2020-02-18,dead,1
吉林省,2020-02-17,dead,1
吉林省,2020-02-16,dead,1
吉林省,2020-02-15,dead,1
吉林省,2020-02-14,dead,1
吉林省,2020-02-13,dead,1
吉林省,2020-02-12,dead,1
吉林省,2020-02-11,dead,1
吉林省,2020-02-10,dead,1
吉林省,2020-02-09,dead,1
吉林省,2020-02-08,dead,1
吉林省,2020-02-07,dead,1
吉林省,2020-02-06,dead,0
吉林省,2020-02-05,dead,0
吉林省,2020-02-04,dead,0
吉林省,2020-02-03,dead,0
吉林省,2020-02-02,dead,0
吉林省,2020-02-01,dead,0
吉林省,2020-01-31,dead,0
吉林省,2020-01-30,dead,0
吉林省,2020-01-29,dead,0
吉林省,2020-01-28,dead,0
吉林省,2020-01-27,dead,0
吉林省,2020-01-25,dead,0
吉林省,2020-01-24,dead,0
吉林省,2020-01-23,dead,0
吉林省,2020-01-22,dead,0
澳门,2020-05-19,dead,0
澳门,2020-05-17,dead,0
澳门,2020-05-13,dead,0
澳门,2020-05-11,dead,0
澳门,2020-05-10,dead,0
澳门,2020-05-07,dead,0
澳门,2020-05-03,dead,0
澳门,2020-05-02,dead,0
澳门,2020-04-30,dead,0
澳门,2020-04-29,dead,0
澳门,2020-04-27,dead,0
澳门,2020-04-26,dead,0
澳门,2020-04-23,dead,0
澳门,2020-04-22,dead,0
澳门,2020-04-21,dead,0
澳门,2020-04-20,dead,0
澳门,2020-04-19,dead,0
澳门,2020-04-18,dead,0
澳门,2020-04-15,dead,0
澳门,2020-04-12,dead,0
澳门,2020-04-08,dead,0
澳门,2020-04-05,dead,0
澳门,2020-04-04,dead,0
澳门,2020-03-31,dead,0
澳门,2020-03-30,dead,0
澳门,2020-03-28,dead,0
澳门,2020-03-27,dead,0
澳门,2020-03-26,dead,0
澳门,2020-03-25,dead,0
澳门,2020-03-24,dead,0
澳门,2020-03-23,dead,0
澳门,2020-03-22,dead,0
澳门,2020-03-19,dead,0
澳门,2020-03-18,dead,0
澳门,2020-03-17,dead,0
澳门,2020-03-16,dead,0
澳门,2020-03-06,dead,0
澳门,2020-03-03,dead,0
澳门,2020-02-27,dead,0
澳门,2020-02-25,dead,0
澳门,2020-02-23,dead,0
澳门,2020-02-20,dead,0
澳门,2020-02-16,dead,0
澳门,2020-02-13,dead,0
澳门,2020-02-12,dead,0
澳门,2020-02-06,dead,0
澳门,2020-02-04,dead,0
澳门,2020-02-02,dead,0
澳门,2020-01-28,dead,0
澳门,2020-01-27,dead,0
澳门,2020-01-26,dead,0
澳门,2020-01-24,dead,0
澳门,2020-01-23,dead,0
澳门,2020-01-22,dead,0
河北省,2020-05-18,dead,6
河北省,2020-05-10,dead,6
河北省,2020-05-05,dead,6
河北省,2020-04-25,dead,6
河北省,2020-04-20,dead,6
河北省,2020-04-17,dead,6
河北省,2020-04-16,dead,6
河北省,2020-04-14,dead,6
河北省,2020-04-09,dead,6
河北省,2020-04-07,dead,6
河北省,2020-04-05,dead,6
河北省,2020-04-03,dead,6
河北省,2020-04-02,dead,6
河北省,2020-04-01,dead,6
河北省,2020-03-30,dead,6
河北省,2020-03-23,dead,6
河北省,2020-03-22,dead,6
河北省,2020-03-13,dead,6
河北省,2020-03-12,dead,6
河北省,2020-03-07,dead,6
河北省,2020-03-06,dead,6
河北省,2020-03-05,dead,6
河北省,2020-03-04,dead,6
河北省,2020-03-03,dead,6
河北省,2020-03-02,dead,6
河北省,2020-03-01,dead,6
河北省,2020-02-29,dead,6
河北省,2020-02-28,dead,6
河北省,2020-02-27,dead,6
河北省,2020-02-26,dead,6
河北省,2020-02-25,dead,6
河北省,2020-02-24,dead,6
河北省,2020-02-23,dead,6
河北省,2020-02-22,dead,6
河北省,2020-02-21,dead,5
河北省,2020-02-20,dead,5
河北省,2020-02-19,dead,4
河北省,2020-02-18,dead,4
河北省,2020-02-17,dead,3
河北省,2020-02-16,dead,3
河北省,2020-02-15,dead,3
河北省,2020-02-14,dead,3
河北省,2020-02-13,dead,2
河北省,2020-02-12,dead,2
河北省,2020-02-11,dead,2
河北省,2020-02-10,dead,2
河北省,2020-02-09,dead,2
河北省,2020-02-08,dead,1
河北省,2020-02-07,dead,1
河北省,2020-02-06,dead,1
河北省,2020-02-05,dead,1
河北省,2020-02-04,dead,1
河北省,2020-02-03,dead,1
河北省,2020-02-02,dead,1
河北省,2020-02-01,dead,1
河北省,2020-01-31,dead,1
河北省,2020-01-30,dead,1
河北省,2020-01-29,dead,1
河北省,2020-01-28,dead,1
河北省,2020-01-27,dead,1
河北省,2020-01-26,dead,1
河北省,2020-01-25,dead,1
河北省,2020-01-24,dead,1
河北省,2020-01-22,dead,0
黑龙江省,2020-05-17,dead,13
黑龙江省,2020-05-16,dead,13
黑龙江省,2020-05-14,dead,13
黑龙江省,2020-05-13,dead,13
黑龙江省,2020-05-12,dead,13
黑龙江省,2020-05-11,dead,13
黑龙江省,2020-05-10,dead,13
黑龙江省,2020-05-09,dead,13
黑龙江省,2020-05-08,dead,13
黑龙江省,2020-05-07,dead,13
黑龙江省,2020-05-06,dead,13
黑龙江省,2020-05-05,dead,13
黑龙江省,2020-05-04,dead,13
黑龙江省,2020-05-03,dead,13
黑龙江省,2020-05-02,dead,13
黑龙江省,2020-05-01,dead,13
黑龙江省,2020-04-29,dead,13
黑龙江省,2020-04-28,dead,13
黑龙江省,2020-04-27,dead,13
黑龙江省,2020-04-26,dead,13
黑龙江省,2020-04-25,dead,13
黑龙江省,2020-04-24,dead,13
黑龙江省,2020-04-23,dead,13
黑龙江省,2020-04-22,dead,13
黑龙江省,2020-04-21,dead,13
黑龙江省,2020-04-20,dead,13
黑龙江省,2020-04-19,dead,13
黑龙江省,2020-04-18,dead,13
黑龙江省,2020-04-17,dead,13
黑龙江省,2020-04-16,dead,13
黑龙江省,2020-04-15,dead,13
黑龙江省,2020-04-14,dead,13
黑龙江省,2020-04-13,dead,13
黑龙江省,2020-04-12,dead,13
黑龙江省,2020-04-11,dead,13
黑龙江省,2020-04-10,dead,13
黑龙江省,2020-04-09,dead,13
黑龙江省,2020-04-08,dead,13
黑龙江省,2020-04-07,dead,13
黑龙江省,2020-04-06,dead,13
黑龙江省,2020-04-05,dead,13
黑龙江省,2020-04-04,dead,13
黑龙江省,2020-04-03,dead,13
黑龙江省,2020-04-02,dead,13
黑龙江省,2020-03-26,dead,13
黑龙江省,2020-03-24,dead,13
黑龙江省,2020-03-23,dead,13
黑龙江省,2020-03-22,dead,13
黑龙江省,2020-03-20,dead,13
黑龙江省,2020-03-19,dead,13
黑龙江省,2020-03-18,dead,13
黑龙江省,2020-03-17,dead,13
黑龙江省,2020-03-16,dead,13
黑龙江省,2020-03-15,dead,13
黑龙江省,2020-03-14,dead,13
黑龙江省,2020-03-13,dead,13
黑龙江省,2020-03-12,dead,13
黑龙江省,2020-03-11,dead,13
黑龙江省,2020-03-10,dead,13
黑龙江省,2020-03-09,dead,13
黑龙江省,2020-03-08,dead,13
黑龙江省,2020-03-07,dead,13
黑龙江省,2020-03-06,dead,13
黑龙江省,2020-03-05,dead,13
黑龙江省,2020-03-04,dead,13
黑龙江省,2020-03-03,dead,13
黑龙江省,2020-03-02,dead,13
黑龙江省,2020-03-01,dead,13
黑龙江省,2020-02-29,dead,13
黑龙江省,2020-02-28,dead,13
黑龙江省,2020-02-27,dead,13
黑龙江省,2020-02-26,dead,12
黑龙江省,2020-02-25,dead,12
黑龙江省,2020-02-24,dead,12
黑龙江省,2020-02-23,dead,12
黑龙江省,2020-02-22,dead,12
黑龙江省,2020-02-21,dead,12
黑龙江省,2020-02-20,dead,12
黑龙江省,2020-02-19,dead,12
黑龙江省,2020-02-18,dead,11
黑龙江省,2020-02-17,dead,11
黑龙江省,2020-02-16,dead,11
黑龙江省,2020-02-15,dead,11
黑龙江省,2020-02-14,dead,11
黑龙江省,2020-02-13,dead,8
黑龙江省,2020-02-12,dead,8
黑龙江省,2020-02-11,dead,8
黑龙江省,2020-02-10,dead,7
黑龙江省,2020-02-09,dead,6
黑龙江省,2020-02-08,dead,5
黑龙江省,2020-02-07,dead,3
黑龙江省,2020-02-06,dead,2
黑龙江省,2020-02-05,dead,2
黑龙江省,2020-02-04,dead,2
黑龙江省,2020-02-03,dead,2
黑龙江省,2020-02-02,dead,2
黑龙江省,2020-02-01,dead,2
黑龙江省,2020-01-31,dead,2
黑龙江省,2020-01-30,dead,1
黑龙江省,2020-01-29,dead,1
黑龙江省,2020-01-28,dead,1
黑龙江省,2020-01-27,dead,1
黑龙江省,2020-01-26,dead,1
黑龙江省,2020-01-25,dead,1
黑龙江省,2020-01-24,dead,0
黑龙江省,2020-01-23,dead,0
黑龙江省,2020-01-22,dead,0
山东省,2020-05-16,dead,7
山东省,2020-05-15,dead,7
山东省,2020-05-11,dead,7
山东省,2020-05-08,dead,7
山东省,2020-05-06,dead,7
山东省,2020-05-04,dead,7
山东省,2020-04-30,dead,7
山东省,2020-04-29,dead,7
山东省,2020-04-27,dead,7
山东省,2020-04-25,dead,7
山东省,2020-04-22,dead,7
山东省,2020-04-18,dead,7
山东省,2020-04-17,dead,7
山东省,2020-04-15,dead,7
山东省,2020-04-14,dead,7
山东省,2020-04-13,dead,7
山东省,2020-04-11,dead,7
山东省,2020-04-09,dead,7
山东省,2020-04-08,dead,7
山东省,2020-04-07,dead,7
山东省,2020-04-06,dead,7
山东省,2020-04-05,dead,7
山东省,2020-04-04,dead,7
山东省,2020-04-03,dead,7
山东省,2020-04-02,dead,7
山东省,2020-03-31,dead,7
山东省,2020-03-30,dead,7
山东省,2020-03-27,dead,7
山东省,2020-03-26,dead,7
山东省,2020-03-25,dead,7
山东省,2020-03-23,dead,7
山东省,2020-03-22,dead,7
山东省,2020-03-21,dead,7
山东省,2020-03-20,dead,7
山东省,2020-03-19,dead,7
山东省,2020-03-17,dead,7
山东省,2020-03-16,dead,7
山东省,2020-03-14,dead,7
山东省,2020-03-13,dead,6
山东省,2020-03-12,dead,6
山东省,2020-03-11,dead,6
山东省,2020-03-10,dead,6
山东省,2020-03-09,dead,6
山东省,2020-03-08,dead,6
山东省,2020-03-07,dead,6
山东省,2020-03-06,dead,6
山东省,2020-03-05,dead,6
山东省,2020-03-04,dead,6
山东省,2020-03-03,dead,6
山东省,2020-03-02,dead,6
山东省,2020-03-01,dead,6
山东省,2020-02-29,dead,6
山东省,2020-02-28,dead,6
山东省,2020-02-27,dead,6
山东省,2020-02-26,dead,6
山东省,2020-02-25,dead,6
山东省,2020-02-24,dead,4
山东省,2020-02-23,dead,4
山东省,2020-02-22,dead,4
山东省,2020-02-21,dead,4
山东省,2020-02-20,dead,4
山东省,2020-02-19,dead,3
山东省,2020-02-18,dead,2
山东省,2020-02-17,dead,2
山东省,2020-02-16,dead,2
山东省,2020-02-15,dead,2
山东省,2020-02-14,dead,2
山东省,2020-02-13,dead,2
山东省,2020-02-12,dead,1
山东省,2020-02-11,dead,1
山东省,2020-02-10,dead,1
山东省,2020-02-09,dead,1
山东省,2020-02-08,dead,0
山东省,2020-02-07,dead,0
山东省,2020-02-06,dead,0
山东省,2020-02-05,dead,0
山东省,2020-02-04,dead,0
山东省,2020-02-03,dead,0
山东省,2020-02-02,dead,0
山东省,2020-02-01,dead,0
山东省,2020-01-31,dead,0
山东省,2020-01-30,dead,0
山东省,2020-01-29,dead,0
山东省,2020-01-28,dead,1
山东省,2020-01-27,dead,0
山东省,2020-01-26,dead,0
山东省,2020-01-25,dead,0
山东省,2020-01-24,dead,0
山东省,2020-01-23,dead,0
山东省,2020-01-22,dead,0
海南省,2020-05-15,dead,6
海南省,2020-03-24,dead,6
海南省,2020-03-16,dead,6
海南省,2020-03-12,dead,6
海南省,2020-03-08,dead,6
海南省,2020-03-05,dead,6
海南省,2020-03-04,dead,5
海南省,2020-03-03,dead,5
海南省,2020-03-01,dead,5
海南省,2020-02-29,dead,5
海南省,2020-02-28,dead,5
海南省,2020-02-27,dead,5
海南省,2020-02-26,dead,5
海南省,2020-02-25,dead,5
海南省,2020-02-24,dead,5
海南省,2020-02-23,dead,4
海南省,2020-02-22,dead,4
海南省,2020-02-21,dead,4
海南省,2020-02-20,dead,4
海南省,2020-02-19,dead,4
海南省,2020-02-18,dead,4
海南省,2020-02-17,dead,4
海南省,2020-02-16,dead,4
海南省,2020-02-15,dead,4
海南省,2020-02-14,dead,4
海南省,2020-02-13,dead,3
海南省,2020-02-12,dead,3
海南省,2020-02-11,dead,3
海南省,2020-02-10,dead,3
海南省,2020-02-09,dead,2
海南省,2020-02-08,dead,2
海南省,2020-02-07,dead,2
海南省,2020-02-06,dead,1
海南省,2020-02-05,dead,1
海南省,2020-02-04,dead,1
海南省,2020-02-03,dead,1
海南省,2020-02-02,dead,1
海南省,2020-02-01,dead,1
海南省,2020-01-31,dead,1
海南省,2020-01-30,dead,1
海南省,2020-01-29,dead,0
海南省,2020-01-28,dead,0
海南省,2020-01-27,dead,1
海南省,2020-01-26,dead,0
海南省,2020-01-25,dead,0
海南省,2020-01-24,dead,0
海南省,2020-01-23,dead,0
海南省,2020-01-22,dead,0
福建省,2020-05-15,dead,1
福建省,2020-05-07,dead,1
福建省,2020-05-01,dead,1
福建省,2020-04-30,dead,1
福建省,2020-04-29,dead,1
福建省,2020-04-25,dead,1
福建省,2020-04-24,dead,1
福建省,2020-04-22,dead,1
福建省,2020-04-21,dead,1
福建省,2020-04-19,dead,1
福建省,2020-04-18,dead,1
福建省,2020-04-17,dead,1
福建省,2020-04-16,dead,1
福建省,2020-04-15,dead,1
福建省,2020-04-14,dead,1
福建省,2020-04-13,dead,1
福建省,2020-04-12,dead,1
福建省,2020-04-11,dead,1
福建省,2020-04-10,dead,1
福建省,2020-04-08,dead,1
福建省,2020-04-07,dead,1
福建省,2020-04-06,dead,1
福建省,2020-04-05,dead,1
福建省,2020-04-04,dead,1
福建省,2020-04-03,dead,1
福建省,2020-04-02,dead,1
福建省,2020-04-01,dead,1
福建省,2020-03-31,dead,1
福建省,2020-03-30,dead,1
福建省,2020-03-29,dead,1
福建省,2020-03-28,dead,1
福建省,2020-03-27,dead,1
福建省,2020-03-26,dead,1
福建省,2020-03-25,dead,1
福建省,2020-03-24,dead,1
福建省,2020-03-23,dead,1
福建省,2020-03-22,dead,1
福建省,2020-03-21,dead,1
福建省,2020-03-20,dead,1
福建省,2020-03-07,dead,1
福建省,2020-03-06,dead,1
福建省,2020-03-05,dead,1
福建省,2020-03-04,dead,1
福建省,2020-03-03,dead,1
福建省,2020-03-02,dead,1
福建省,2020-03-01,dead,1
福建省,2020-02-29,dead,1
福建省,2020-02-28,dead,1
福建省,2020-02-27,dead,1
福建省,2020-02-26,dead,1
福建省,2020-02-25,dead,1
福建省,2020-02-24,dead,1
福建省,2020-02-23,dead,1
福建省,2020-02-22,dead,1
福建省,2020-02-21,dead,1
福建省,2020-02-20,dead,1
福建省,2020-02-19,dead,0
福建省,2020-02-18,dead,0
福建省,2020-02-17,dead,0
福建省,2020-02-16,dead,0
福建省,2020-02-15,dead,0
福建省,2020-02-14,dead,0
福建省,2020-02-13,dead,0
福建省,2020-02-12,dead,0
福建省,2020-02-11,dead,0
福建省,2020-02-10,dead,0
福建省,2020-02-09,dead,0
福建省,2020-02-08,dead,0
福建省,2020-02-07,dead,0
福建省,2020-02-06,dead,0
福建省,2020-02-05,dead,0
